solving stats,integer optimal solution,8218,0,45.0051,5301
0,0.00,0.000000,1
0,0.12,0.000000,1
0,0.13,6714.000000,1
0,0.13,6807.000000,1
0,0.40,6816.000000,1
10,0.78,6909.000000,1
57,1.53,7488.000000,0
80,1.92,7755.000000,1
144,2.38,7856.000000,0
206,2.81,7877.000000,0
207,2.81,7880.000000,0
248,3.20,7932.000000,0
251,3.22,7934.000000,0
350,3.96,8033.000000,1
1116,9.76,8132.000000,0
1216,10.69,8137.000000,1
1577,13.10,8140.000000,0
1654,13.73,8144.000000,0
1698,14.11,8215.000000,0
3173,26.92,8218.000000,0
