solving stats,integer optimal solution,8314,0,53.0936,6513
0,0.00,0.000000,1
0,0.10,0.000000,1
0,0.11,6529.000000,1
0,0.11,7094.000000,1
0,0.51,7191.000000,1
50,1.50,7466.000000,1
51,1.50,7486.000000,0
85,1.87,7569.000000,0
86,1.87,7570.000000,0
120,2.14,7834.000000,1
121,2.14,7844.000000,0
160,2.40,7859.000000,1
165,2.42,7863.000000,0
166,2.42,7865.000000,0
520,5.28,8119.000000,1
523,5.30,8120.000000,0
623,6.02,8128.000000,1
895,8.34,8134.000000,0
995,9.23,8138.000000,1
2147,18.28,8225.000000,0
2803,23.54,8229.000000,0
3815,31.91,8231.000000,0
4264,35.69,8314.000000,0
