solving stats,integer optimal solution,8194,0,62.0553,9868
0,0.00,0.000000,1
0,0.08,0.000000,1
0,0.09,6903.000000,1
0,0.22,6926.000000,1
0,0.45,7124.000000,1
84,1.78,7239.000000,0
100,2.01,7300.000000,1
110,2.20,7479.000000,1
113,2.23,7971.000000,0
175,2.53,7989.000000,0
200,2.72,8073.000000,1
206,2.74,8077.000000,0
925,8.05,8081.000000,0
926,8.05,8083.000000,0
2253,16.34,8176.000000,0
2254,16.35,8178.000000,0
6604,44.06,8184.000000,0
8794,56.14,8187.000000,0
8795,56.15,8189.000000,0
9342,59.26,8194.000000,0
