solving stats,integer optimal solution,8320,0,31.2625,3560
0,0.00,0.000000,1
0,0.08,0.000000,1
0,0.09,6503.000000,1
0,0.21,6817.000000,1
40,1.59,7295.000000,1
57,1.75,7310.000000,0
110,2.54,7409.000000,1
115,2.55,7515.000000,0
164,2.81,7525.000000,0
202,3.06,7593.000000,0
203,3.07,7603.000000,0
250,3.55,7767.000000,1
330,4.09,7771.000000,0
439,4.89,7861.000000,0
440,4.89,7862.000000,0
450,5.00,8057.000000,1
460,5.09,8059.000000,1
461,5.09,8060.000000,0
561,5.89,8157.000000,1
1427,12.92,8227.000000,0
1466,13.21,8230.000000,0
1566,13.97,8242.000000,1
2205,19.29,8312.000000,0
2305,20.22,8320.000000,1
