solving stats,integer optimal solution,8429,0,37.7966,3879
0,0.00,0.000000,1
0,0.08,0.000000,1
0,0.08,7192.000000,1
0,0.23,7504.000000,1
0,0.50,7584.000000,1
57,1.63,7860.000000,0
109,1.93,7884.000000,0
171,2.37,7961.000000,0
172,2.37,7973.000000,0
272,3.34,7975.000000,1
410,4.63,8229.000000,1
500,5.68,8238.000000,1
600,6.85,8242.000000,1
617,6.96,8326.000000,0
630,7.08,8402.000000,1
730,8.07,8410.000000,1
1120,12.32,8411.000000,0
1269,13.89,8415.000000,0
1369,15.14,8421.000000,1
1628,17.78,8423.000000,0
2210,23.26,8426.000000,1
2310,24.40,8427.000000,1
2426,25.56,8429.000000,0
