solving stats,integer optimal solution,8426,0,60.0518,9424
0,0.00,0.000000,1
0,0.10,0.000000,1
0,0.11,7102.000000,1
0,0.22,7546.000000,1
0,0.29,7577.000000,1
50,1.30,7783.000000,1
59,1.37,7880.000000,0
117,2.02,7887.000000,0
625,5.07,7972.000000,0
770,5.97,8032.000000,1
774,5.98,8035.000000,0
791,6.08,8225.000000,0
805,6.20,8232.000000,0
1042,7.78,8235.000000,0
1610,11.56,8312.000000,1
3070,20.26,8331.000000,1
3071,20.27,8332.000000,0
4830,31.24,8335.000000,0
5768,37.51,8422.000000,0
6041,39.45,8426.000000,0
