solving stats,integer optimal solution,8434,0,197.429,27537
0,0.00,0.000000,1
0,0.09,0.000000,1
0,0.10,7182.000000,1
0,0.10,7187.000000,1
0,0.22,7362.000000,1
0,0.35,7366.000000,1
68,1.23,7693.000000,0
70,1.30,7833.000000,1
119,1.87,8058.000000,0
607,5.52,8152.000000,0
707,6.33,8155.000000,1
1496,12.04,8165.000000,0
1596,12.80,8166.000000,1
2189,17.01,8300.000000,0
2806,22.01,8305.000000,0
2906,22.86,8309.000000,1
3668,29.23,8321.000000,0
5797,45.47,8331.000000,0
6097,47.50,8332.000000,0
7170,54.70,8338.000000,0
9788,72.56,8340.000000,0
9789,72.58,8342.000000,0
10020,74.10,8416.000000,0
10144,75.10,8427.000000,0
11640,85.89,8432.000000,0
15478,114.54,8434.000000,0
