solving stats,integer optimal solution,8609,0,23.4815,3038
0,0.00,0.000000,1
0,0.10,0.000000,1
0,0.11,7564.000000,1
0,0.36,7649.000000,1
67,1.47,7957.000000,0
93,1.78,8161.000000,0
164,2.16,8162.000000,0
165,2.16,8165.000000,0
410,4.09,8246.000000,1
450,4.28,8252.000000,0
535,5.04,8347.000000,0
669,6.04,8403.000000,0
670,6.04,8405.000000,0
791,6.86,8427.000000,0
1076,9.03,8431.000000,0
1117,9.24,8506.000000,0
1217,9.86,8515.000000,1
1506,11.90,8516.000000,0
1580,12.43,8582.000000,0
1822,14.34,8606.000000,0
2893,22.60,8609.000000,0
