solving stats,integer optimal solution,8596,0,54.5738,8156
0,0.00,0.000000,1
0,0.11,0.000000,1
0,0.11,6801.000000,1
0,0.12,7475.000000,1
20,1.25,7488.000000,1
40,1.48,7652.000000,1
50,1.57,7843.000000,1
67,1.62,7962.000000,0
135,2.33,7970.000000,0
170,2.57,8146.000000,0
244,3.14,8154.000000,0
593,5.74,8155.000000,0
693,6.48,8248.000000,1
1059,9.27,8303.000000,0
1540,12.15,8415.000000,1
1640,12.92,8421.000000,1
3185,22.06,8425.000000,0
3186,22.06,8427.000000,0
3286,22.63,8519.000000,1
5166,35.24,8596.000000,0
