solving stats,integer optimal solution,8340,0,56.2836,8425
0,0.00,0.000000,1
0,0.08,0.000000,1
0,0.09,7016.000000,1
0,0.43,7289.000000,1
30,1.01,7497.000000,1
50,1.11,7509.000000,1
53,1.12,7521.000000,0
110,1.74,7584.000000,1
140,1.87,7788.000000,1
240,2.73,7884.000000,1
264,2.87,7899.000000,0
364,3.66,7990.000000,1
411,4.03,8073.000000,0
559,5.22,8140.000000,0
627,5.66,8152.000000,0
727,6.39,8256.000000,1
2387,17.40,8258.000000,0
2388,17.40,8259.000000,0
6031,42.03,8260.000000,0
7797,53.54,8340.000000,0
