solving stats,integer optimal solution,8335,0,55.2805,7181
0,0.00,0.000000,1
0,0.11,0.000000,1
0,0.11,7067.000000,1
0,0.24,7294.000000,1
0,0.34,7304.000000,1
40,1.15,7396.000000,1
60,1.23,7501.000000,0
80,1.46,7581.000000,1
180,2.20,7583.000000,1
190,2.28,7845.000000,1
200,2.35,7963.000000,1
378,3.95,7971.000000,0
381,3.96,7974.000000,0
470,4.59,8153.000000,1
2029,17.37,8161.000000,0
2206,18.67,8162.000000,0
2760,22.73,8220.000000,0
2761,22.73,8223.000000,0
3180,26.12,8232.000000,1
3183,26.13,8247.000000,0
3631,29.71,8248.000000,0
4990,40.04,8258.000000,0
5543,44.16,8328.000000,0
5796,46.39,8335.000000,0
