solving stats,integer optimal solution,8615,0,27.6299,3389
0,0.00,0.000000,1
0,0.11,0.000000,1
0,0.11,7466.000000,1
0,0.48,7643.000000,1
0,0.50,7646.000000,1
32,0.96,7863.000000,0
43,1.03,7873.000000,0
79,1.44,7958.000000,0
119,1.72,8057.000000,0
143,1.95,8429.000000,0
210,2.67,8432.000000,1
214,2.70,8434.000000,0
215,2.70,8435.000000,0
330,3.46,8511.000000,1
334,3.47,8525.000000,0
821,7.25,8598.000000,0
902,7.87,8607.000000,0
1704,14.33,8612.000000,0
1867,15.82,8613.000000,0
3186,26.37,8615.000000,0
