solving stats,integer optimal solution,8245,0,71.419,9621
0,0.00,0.000000,1
0,0.07,0.000000,1
0,0.08,7090.000000,1
0,0.08,7450.000000,1
74,1.49,7603.000000,0
163,2.25,7614.000000,0
199,2.47,7800.000000,0
299,3.31,7986.000000,1
757,6.84,8044.000000,0
809,7.24,8126.000000,0
811,7.25,8128.000000,0
1050,9.13,8146.000000,1
1054,9.16,8148.000000,0
1154,10.00,8154.000000,0
1450,12.19,8227.000000,0
2442,19.70,8232.000000,0
2542,20.42,8233.000000,1
5293,41.65,8235.000000,0
5393,42.45,8236.000000,1
5907,46.40,8245.000000,0
