solving stats,integer optimal solution,8709,0,17.6594,2264
0,0.00,0.000000,1
0,0.10,0.000000,1
0,0.11,6647.000000,1
0,0.12,6725.000000,1
0,0.23,7000.000000,1
0,0.39,7386.000000,1
0,0.52,7487.000000,1
47,1.19,8424.000000,0
52,1.24,8435.000000,0
260,2.79,8522.000000,1
274,2.84,8526.000000,0
305,3.03,8531.000000,0
347,3.32,8533.000000,0
348,3.33,8535.000000,0
420,3.86,8603.000000,1
430,3.90,8606.000000,1
530,4.62,8608.000000,1
742,6.15,8616.000000,0
743,6.16,8617.000000,0
818,6.78,8699.000000,0
1008,8.38,8706.000000,0
1381,11.59,8707.000000,0
1681,14.01,8708.000000,0
1804,14.89,8709.000000,0
