solving stats,integer optimal solution,7964,0,202.669,32264
0,0.00,0.000000,1
0,0.08,0.000000,1
0,0.09,6613.000000,1
0,0.09,6824.000000,1
54,1.41,7209.000000,0
122,2.11,7308.000000,0
435,4.77,7329.000000,0
769,7.59,7397.000000,0
772,7.60,7400.000000,0
800,7.77,7485.000000,1
808,7.78,7493.000000,0
1036,9.48,7506.000000,0
1136,10.10,7597.000000,1
2780,20.79,7783.000000,1
3068,22.51,7873.000000,0
19030,123.87,7954.000000,0
26428,170.54,7958.000000,0
30987,196.27,7962.000000,0
31816,200.81,7964.000000,0
