solving stats,integer optimal solution,8327,0,29.7833,3540
0,0.00,0.000000,1
0,0.09,0.000000,1
0,0.10,7095.000000,1
0,0.10,7213.000000,1
20,1.42,7286.000000,1
60,1.93,7551.000000,1
69,1.97,7784.000000,0
150,2.77,7848.000000,1
160,2.84,8034.000000,1
170,2.88,8051.000000,1
171,2.89,8054.000000,0
700,6.96,8122.000000,1
800,7.73,8134.000000,1
858,8.14,8142.000000,0
958,9.05,8153.000000,1
1138,10.59,8228.000000,0
1660,14.66,8314.000000,1
1663,14.68,8323.000000,0
1763,15.69,8326.000000,1
2227,19.85,8327.000000,0
