solving stats,integer optimal solution,8616,0,10.8465,1110
0,0.00,0.000000,1
0,0.10,0.000000,1
0,0.10,7301.000000,1
36,1.24,7671.000000,0
37,1.25,7689.000000,0
60,1.79,8152.000000,1
67,1.82,8157.000000,0
68,1.82,8168.000000,0
103,2.11,8174.000000,0
107,2.11,8175.000000,0
167,2.50,8259.000000,0
194,2.90,8342.000000,0
215,3.02,8438.000000,0
315,3.91,8444.000000,1
360,4.29,8519.000000,1
362,4.30,8525.000000,0
462,5.08,8530.000000,1
520,5.58,8604.000000,1
521,5.59,8606.000000,0
846,8.67,8607.000000,0
942,9.63,8616.000000,0
