solving stats,integer optimal solution,8346,0,41.7313,5889
0,0.01,0.000000,1
0,0.17,0.000000,1
0,0.18,6909.000000,1
0,0.19,7002.000000,1
0,0.33,7192.000000,1
40,1.27,7409.000000,1
90,1.60,7753.000000,1
100,1.62,7879.000000,1
101,1.62,7882.000000,0
102,1.62,7883.000000,0
422,3.39,7884.000000,0
522,4.19,7885.000000,1
540,4.29,8162.000000,1
726,5.48,8230.000000,0
727,5.48,8237.000000,0
1580,11.31,8241.000000,1
1973,13.98,8319.000000,0
2073,14.79,8321.000000,1
2175,15.57,8322.000000,0
2275,16.32,8331.000000,1
2853,20.31,8338.000000,0
3307,23.83,8339.000000,0
4346,31.55,8340.000000,0
4407,32.00,8341.000000,0
4411,32.01,8342.000000,0
5518,39.47,8346.000000,0
