solving stats,integer optimal solution,8257,0,82.9741,11812
0,0.00,0.000000,1
0,0.08,0.000000,1
0,0.09,6910.000000,1
0,0.09,7011.000000,1
10,0.64,7298.000000,1
79,1.48,7592.000000,0
179,2.23,7782.000000,1
600,4.95,7791.000000,1
602,4.95,7794.000000,0
685,5.43,7886.000000,0
785,6.05,7887.000000,1
1163,8.30,7965.000000,0
1571,10.96,7971.000000,0
1574,10.97,7973.000000,0
1674,11.66,7976.000000,1
1700,11.82,8068.000000,1
1703,11.84,8069.000000,0
4592,31.43,8070.000000,0
5300,36.77,8161.000000,1
5304,36.79,8167.000000,0
5404,37.45,8169.000000,1
8230,58.79,8248.000000,0
8398,60.17,8256.000000,0
10659,75.57,8257.000000,0
