solving stats,integer optimal solution,8708,0,29.2985,9182
72,0.49,8081.000000,0
135,0.80,8460.000000,0
136,0.80,8461.000000,0
175,0.93,8462.000000,0
176,0.93,8463.000000,0
617,2.81,8473.000000,0
1246,5.44,8516.000000,0
1247,5.44,8519.000000,0
1307,5.67,8549.000000,0
1308,5.67,8555.000000,0
1665,6.96,8566.000000,0
1978,8.30,8633.000000,0
1979,8.30,8634.000000,0
2324,9.72,8647.000000,0
3163,12.80,8651.000000,0
3426,13.55,8656.000000,0
5414,19.86,8658.000000,0
6385,22.81,8707.000000,0
6386,22.81,8708.000000,0
