solving stats,integer optimal solution,8629,0,61.5753,17462
104,0.87,7988.000000,0
1239,5.17,8082.000000,0
1401,5.77,8157.000000,0
1489,6.22,8165.000000,0
1522,6.29,8262.000000,0
1523,6.30,8268.000000,0
1782,7.44,8336.000000,0
1806,7.52,8367.000000,0
2608,10.51,8433.000000,0
2609,10.51,8434.000000,0
2922,11.60,8450.000000,0
2923,11.60,8453.000000,0
3266,12.78,8456.000000,0
3938,15.33,8534.000000,0
3982,15.60,8548.000000,0
7228,27.24,8549.000000,0
11220,41.89,8551.000000,0
13038,48.90,8629.000000,0
