solving stats,integer optimal solution,8155,0,442.898,126843
65,0.35,7141.000000,0
68,0.36,7143.000000,0
225,0.97,7583.000000,0
226,0.97,7586.000000,0
568,2.20,7592.000000,0
984,3.70,7660.000000,0
1352,4.71,7665.000000,0
1541,5.36,7859.000000,0
1542,5.36,7860.000000,0
2001,6.91,8030.000000,0
18117,64.93,8033.000000,0
18355,65.91,8034.000000,0
18369,65.94,8036.000000,0
20350,72.90,8047.000000,0
20694,74.06,8073.000000,0
36264,130.07,8151.000000,0
36265,130.07,8154.000000,0
2001,438.13,8155.000000,0
