solving stats,integer optimal solution,8057,0,257.874,80420
86,0.67,7511.000000,0
1686,5.38,7576.000000,0
1687,5.38,7577.000000,0
2088,6.66,7693.000000,0
2089,6.66,7694.000000,0
2903,9.37,7700.000000,0
2904,9.38,7702.000000,0
2935,9.47,7772.000000,0
3585,11.52,7776.000000,0
6355,20.71,7778.000000,0
7030,23.12,7794.000000,0
9066,30.15,7885.000000,0
21318,71.60,7886.000000,0
30860,102.92,7887.000000,0
35522,118.30,7888.000000,0
39813,132.27,7894.000000,0
63553,212.02,7959.000000,0
63554,212.03,7960.000000,0
63698,212.58,7972.000000,0
66301,222.51,8057.000000,0
