solving stats,integer optimal solution,8637,0,68.6643,16386
76,0.53,7586.000000,0
206,1.26,8065.000000,0
269,1.48,8076.000000,0
366,2.04,8442.000000,0
1126,5.48,8443.000000,0
1131,5.48,8444.000000,0
1965,8.97,8445.000000,0
2287,10.54,8450.000000,0
3146,14.04,8451.000000,0
3774,16.54,8527.000000,0
4041,17.78,8545.000000,0
7407,32.57,8613.000000,0
8709,38.44,8624.000000,0
10416,46.30,8626.000000,0
15085,65.40,8629.000000,0
16228,68.38,8633.000000,0
16229,68.39,8635.000000,0
16230,68.39,8637.000000,0
