solving stats,integer optimal solution,8437,0,79.8556,16528
106,0.94,7880.000000,0
171,1.44,8154.000000,0
654,4.02,8163.000000,0
1183,7.20,8215.000000,0
1184,7.20,8216.000000,0
3192,18.22,8250.000000,0
3688,21.07,8319.000000,0
5553,31.45,8326.000000,0
5555,31.46,8338.000000,0
6107,34.00,8340.000000,0
6793,37.21,8348.000000,0
7348,39.78,8353.000000,0
7390,39.99,8395.000000,0
7391,39.99,8396.000000,0
7506,40.51,8401.000000,0
9191,48.71,8409.000000,0
10879,57.62,8410.000000,0
11331,60.09,8423.000000,0
11332,60.09,8425.000000,0
11803,62.94,8435.000000,0
11955,63.70,8436.000000,0
12516,66.87,8437.000000,0
