solving stats,integer optimal solution,8405,0,24.9331,2938
0,0.00,0.000000,1
0,0.07,0.000000,1
0,0.08,6530.000000,1
0,0.23,6738.000000,1
0,0.36,7559.000000,1
30,1.15,7572.000000,1
40,1.25,7770.000000,1
50,1.30,8147.000000,0
98,1.76,8149.000000,0
156,2.39,8225.000000,0
286,3.64,8235.000000,0
386,4.68,8239.000000,1
434,5.13,8240.000000,0
500,5.84,8241.000000,1
502,5.84,8242.000000,0
504,5.84,8247.000000,0
922,9.51,8312.000000,0
923,9.52,8315.000000,0
1051,10.68,8400.000000,0
1151,11.47,8403.000000,1
1719,15.65,8405.000000,0
