solving stats,integer optimal solution,8040,0,501.27,75335
0,0.00,0.000000,1
0,0.09,0.000000,1
0,0.10,6715.000000,1
0,0.25,7187.000000,1
0,0.39,7258.000000,1
40,1.09,7654.000000,1
42,1.09,7661.000000,0
74,1.39,7750.000000,0
82,1.48,7763.000000,0
92,1.58,7767.000000,0
380,3.85,7855.000000,0
385,3.87,7857.000000,0
389,3.89,7859.000000,0
399,3.98,7932.000000,0
410,4.11,8023.000000,0
506,5.20,8026.000000,0
606,6.27,8027.000000,1
1578,14.95,8028.000000,0
2951,26.51,8039.000000,0
8358,66.86,8040.000000,0
