solving stats,integer optimal solution,8278,0,22.7345,3145
0,0.00,0.000000,1
0,0.10,0.000000,1
0,0.11,6906.000000,1
0,0.12,7006.000000,1
10,0.55,7195.000000,1
50,1.31,7467.000000,1
60,1.36,7682.000000,1
69,1.39,7766.000000,0
74,1.44,7777.000000,0
100,1.57,8062.000000,0
112,1.72,8156.000000,0
162,2.29,8162.000000,0
240,2.91,8165.000000,0
249,3.01,8248.000000,0
413,4.48,8261.000000,0
739,7.27,8264.000000,0
1075,9.91,8270.000000,0
2229,17.81,8272.000000,0
2329,18.34,8277.000000,1
2447,18.90,8278.000000,0
