solving stats,integer optimal solution,8249,0,145.911,19854
0,0.00,0.000000,1
0,0.09,0.000000,1
0,0.10,7010.000000,1
0,0.22,7307.000000,1
10,0.67,7465.000000,1
65,1.28,7953.000000,0
80,1.43,8036.000000,1
142,2.05,8066.000000,0
144,2.06,8070.000000,0
290,3.22,8122.000000,1
291,3.22,8132.000000,0
565,5.66,8143.000000,0
1785,15.54,8146.000000,0
2336,20.30,8162.000000,0
2347,20.39,8164.000000,0
7321,60.46,8234.000000,0
10359,85.40,8236.000000,0
10655,87.48,8242.000000,0
16180,125.06,8246.000000,0
16280,125.72,8249.000000,1
