solving stats,integer optimal solution,8336,0,22.3513,2590
0,0.00,0.000000,1
0,0.09,0.000000,1
0,0.10,6811.000000,1
0,0.10,7025.000000,1
0,0.24,7377.000000,1
20,1.00,7558.000000,1
30,1.09,7838.000000,1
31,1.09,7839.000000,0
35,1.11,7951.000000,0
57,1.42,8035.000000,0
80,1.63,8037.000000,1
88,1.67,8047.000000,0
109,1.74,8049.000000,0
112,1.76,8054.000000,0
130,1.96,8130.000000,1
161,2.32,8138.000000,0
197,2.63,8153.000000,0
209,2.69,8163.000000,0
242,2.93,8232.000000,0
246,2.95,8235.000000,0
417,3.72,8236.000000,0
467,3.97,8241.000000,0
670,5.68,8308.000000,0
788,6.84,8329.000000,0
796,6.86,8330.000000,0
798,6.89,8336.000000,0
