solving stats,integer optimal solution,8454,0,26.3607,3080
0,0.00,0.000000,1
0,0.09,0.000000,1
0,0.10,7196.000000,1
10,0.73,7841.000000,1
30,1.09,8046.000000,1
50,1.17,8064.000000,0
58,1.18,8065.000000,0
60,1.19,8150.000000,1
70,1.21,8151.000000,1
71,1.21,8154.000000,0
92,1.29,8165.000000,0
110,1.50,8238.000000,0
119,1.52,8239.000000,0
144,1.70,8248.000000,0
150,1.74,8332.000000,1
240,2.43,8334.000000,0
282,2.80,8335.000000,0
324,3.09,8337.000000,0
346,3.23,8343.000000,0
515,4.66,8345.000000,0
549,4.98,8349.000000,0
649,5.81,8351.000000,1
679,6.07,8440.000000,0
860,7.49,8453.000000,0
1529,13.26,8454.000000,0
