solving stats,integer optimal solution,8240,0,27.7724,3036
0,0.00,0.000000,1
0,0.10,0.000000,1
0,0.10,7577.000000,1
20,1.00,7675.000000,1
26,1.12,7956.000000,0
40,1.32,8050.000000,1
76,1.91,8055.000000,0
135,2.43,8128.000000,0
142,2.48,8134.000000,0
197,3.08,8138.000000,0
208,3.17,8152.000000,0
484,5.91,8162.000000,0
562,6.61,8204.000000,0
761,8.52,8214.000000,0
788,8.76,8217.000000,0
1020,10.88,8228.000000,0
1021,10.89,8230.000000,0
1473,15.00,8236.000000,0
2073,19.71,8238.000000,0
2400,21.99,8240.000000,0
