solving stats,integer optimal solution,8079,0,148.434,17290
0,0.00,0.000000,1
0,0.09,0.000000,1
0,0.10,6631.000000,1
0,0.10,6806.000000,1
0,0.24,6815.000000,1
0,0.52,6823.000000,1
0,0.55,7022.000000,1
29,0.85,7797.000000,0
35,0.95,7893.000000,0
44,1.00,7897.000000,0
465,4.44,7898.000000,0
1854,15.30,7968.000000,0
1917,15.81,7971.000000,0
1981,16.54,7983.000000,0
3926,34.13,7985.000000,0
5975,53.86,7986.000000,0
6549,59.19,7987.000000,0
7186,65.42,7989.000000,0
7448,68.03,8069.000000,0
8195,75.35,8079.000000,0
