solving stats,integer optimal solution,8537,0,25.0896,2720
0,0.00,0.000000,1
0,0.10,0.000000,1
0,0.11,6698.000000,1
0,0.23,6889.000000,1
0,0.38,7555.000000,1
30,1.26,7731.000000,1
40,1.46,8304.000000,1
60,1.78,8310.000000,1
75,1.96,8405.000000,0
83,2.05,8421.000000,0
322,4.28,8425.000000,0
323,4.28,8428.000000,0
412,5.03,8431.000000,0
518,6.05,8432.000000,0
660,7.43,8436.000000,1
746,8.05,8437.000000,0
846,8.94,8451.000000,1
917,9.50,8452.000000,0
1017,10.33,8453.000000,1
1169,11.56,8454.000000,0
1352,13.04,8537.000000,0
