solving stats,integer optimal solution,8155,0,450.801,124688
63,0.33,7141.000000,0
69,0.34,7143.000000,0
150,0.86,7685.000000,0
247,1.10,7864.000000,0
831,3.32,7941.000000,0
832,3.32,7945.000000,0
3020,11.01,8031.000000,0
9047,32.96,8049.000000,0
10040,36.63,8054.000000,0
13566,50.48,8057.000000,0
20525,77.26,8138.000000,0
37325,139.60,8139.000000,0
48238,179.33,8140.000000,0
50125,186.39,8144.000000,0
56341,209.61,8147.000000,0
66055,246.33,8148.000000,0
66056,246.34,8151.000000,0
66183,246.77,8154.000000,0
1885,445.51,8155.000000,0
