solving stats,integer optimal solution,8327,0,93.5247,27276
70,0.47,7140.000000,0
170,0.84,7575.000000,0
219,0.92,7668.000000,0
1211,3.85,7760.000000,0
1216,3.85,7764.000000,0
1422,4.37,7873.000000,0
2525,7.61,8041.000000,0
3313,10.00,8043.000000,0
3315,10.00,8050.000000,0
3519,10.59,8129.000000,0
3520,10.59,8140.000000,0
3910,12.00,8226.000000,0
3911,12.00,8231.000000,0
11001,36.71,8244.000000,0
15813,53.46,8313.000000,0
15819,53.47,8315.000000,0
23071,83.15,8326.000000,0
24277,86.44,8327.000000,0
