solving stats,integer optimal solution,8153,0,150.888,43993
91,0.66,7802.000000,0
1893,7.28,7866.000000,0
1894,7.28,7867.000000,0
1959,7.53,7878.000000,0
1960,7.53,7880.000000,0
2116,8.01,7886.000000,0
2139,8.07,7976.000000,0
3375,12.29,7979.000000,0
4948,17.98,8053.000000,0
5664,20.37,8054.000000,0
5868,21.03,8057.000000,0
6018,21.59,8059.000000,0
7182,25.69,8067.000000,0
7754,27.59,8140.000000,0
7755,27.59,8141.000000,0
12462,44.14,8145.000000,0
19879,69.53,8146.000000,0
20690,72.34,8149.000000,0
29659,106.36,8153.000000,0
