solving stats,integer optimal solution,8340,0,133.993,44661
80,0.39,6480.000000,0
136,0.63,7586.000000,0
137,0.63,7588.000000,0
186,0.75,7599.000000,0
187,0.75,7600.000000,0
236,0.83,7707.000000,0
1612,4.16,7794.000000,0
1698,4.53,7993.000000,0
2034,5.57,8077.000000,0
3211,9.02,8080.000000,0
4023,11.33,8085.000000,0
5365,14.62,8177.000000,0
10626,30.79,8247.000000,0
13903,41.48,8252.000000,0
29471,91.92,8254.000000,0
35181,110.58,8257.000000,0
35549,111.84,8259.000000,0
38307,121.33,8340.000000,0
