solving stats,integer optimal solution,8253,0,306.424,96075
71,0.30,7044.000000,0
134,0.62,7230.000000,0
191,0.80,7235.000000,0
1012,3.06,7338.000000,0
1489,4.36,7401.000000,0
1699,4.90,7405.000000,0
1776,5.12,7408.000000,0
1783,5.14,7411.000000,0
2055,5.94,7587.000000,0
2088,6.03,7605.000000,0
2089,6.03,7609.000000,0
2275,6.49,7666.000000,0
2633,7.68,7757.000000,0
2667,7.74,7768.000000,0
2807,8.21,7860.000000,0
4065,11.77,7866.000000,0
4355,12.66,7944.000000,0
4602,13.53,7950.000000,0
4875,14.45,7952.000000,0
4876,14.45,7955.000000,0
5389,16.30,7957.000000,0
5414,16.35,7969.000000,0
5415,16.35,7970.000000,0
7259,22.32,7972.000000,0
8356,26.08,7973.000000,0
8779,27.48,7977.000000,0
10568,33.52,8053.000000,0
10627,33.69,8064.000000,0
17631,57.37,8151.000000,0
19536,63.43,8153.000000,0
19537,63.44,8155.000000,0
23781,77.47,8239.000000,0
53917,176.38,8240.000000,0
64362,211.65,8248.000000,0
68844,228.53,8253.000000,0
