solving stats,integer optimal solution,7965,0,426.81,121389
76,0.44,7309.000000,0
145,0.86,7504.000000,0
151,0.86,7506.000000,0
592,2.29,7572.000000,0
842,3.03,7665.000000,0
2407,8.25,7669.000000,0
2411,8.26,7672.000000,0
3314,11.28,7673.000000,0
3315,11.28,7678.000000,0
3527,11.98,7779.000000,0
4929,16.90,7792.000000,0
4931,16.93,7795.000000,0
4932,16.93,7796.000000,0
8646,30.11,7798.000000,0
10553,36.90,7807.000000,0
10676,37.36,7877.000000,0
11560,40.41,7880.000000,0
14947,52.02,7900.000000,0
16601,57.77,7962.000000,0
75636,270.36,7965.000000,0
