solving stats,integer optimal solution,8222,0,73.6539,20810
85,0.52,7319.000000,0
89,0.52,7321.000000,0
90,0.52,7322.000000,0
174,1.09,7495.000000,0
227,1.24,7597.000000,0
273,1.37,7609.000000,0
747,2.85,7666.000000,0
805,3.11,7769.000000,0
1062,3.89,7776.000000,0
1063,3.89,7779.000000,0
1173,4.21,7786.000000,0
1468,5.06,7886.000000,0
1865,6.34,7939.000000,0
2026,6.88,7979.000000,0
2214,7.65,7982.000000,0
3057,10.38,8035.000000,0
3085,10.45,8059.000000,0
3686,12.63,8064.000000,0
4923,17.12,8066.000000,0
7179,25.39,8143.000000,0
9456,33.64,8222.000000,0
