solving stats,integer optimal solution,8046,0,155.601,15713
0,0.00,0.000000,1
0,0.12,0.000000,1
0,0.13,6608.000000,1
0,0.13,6913.000000,1
50,1.40,7028.000000,0
69,1.73,7198.000000,0
80,1.76,7203.000000,0
81,1.76,7205.000000,0
100,2.00,7382.000000,1
140,2.18,7500.000000,0
142,2.19,7501.000000,0
181,2.54,7588.000000,0
450,5.23,7652.000000,1
601,9.32,7672.000000,0
841,12.64,7676.000000,0
1017,14.83,7764.000000,0
1122,16.21,7859.000000,0
1186,17.18,7866.000000,0
1560,21.61,7872.000000,1
1895,24.98,7962.000000,0
2640,33.51,8043.000000,1
2642,33.51,8046.000000,0
