solving stats,integer optimal solution,8323,0,30.1362,3366
0,0.00,0.000000,1
0,0.13,0.000000,1
0,0.13,6805.000000,1
0,0.14,7003.000000,1
0,0.30,7370.000000,1
30,1.02,7378.000000,1
60,1.33,7666.000000,1
61,1.33,7667.000000,0
80,1.69,7755.000000,1
90,1.82,8045.000000,0
134,2.15,8053.000000,0
383,4.37,8069.000000,0
689,7.39,8146.000000,0
692,7.41,8147.000000,0
750,7.86,8149.000000,0
751,7.87,8151.000000,0
1024,12.41,8153.000000,1
1031,12.44,8156.000000,0
1684,18.46,8226.000000,1
1685,18.46,8233.000000,0
1803,19.34,8242.000000,0
2045,21.07,8243.000000,0
2681,25.65,8245.000000,0
2853,27.09,8323.000000,0
