solving stats,integer optimal solution,7985,0,93.5845,11777
0,0.00,0.000000,1
0,0.09,0.000000,1
0,0.10,6544.000000,1
0,0.10,6743.000000,1
0,0.32,6910.000000,1
10,0.66,6913.000000,1
30,1.26,7098.000000,1
78,1.55,7137.000000,0
90,1.73,7202.000000,1
190,2.66,7206.000000,1
256,3.07,7396.000000,0
330,3.80,7692.000000,1
360,3.99,7695.000000,1
371,4.05,7706.000000,0
471,4.79,7792.000000,1
615,5.85,7875.000000,0
622,5.87,7880.000000,0
1875,18.81,7888.000000,0
2948,27.68,7889.000000,0
3237,29.98,7980.000000,0
3586,33.08,7984.000000,0
10253,83.72,7985.000000,0
