solving stats,integer optimal solution,8130,0,57.8736,7383
0,0.00,0.000000,1
0,0.11,0.000000,1
0,0.12,6526.000000,1
0,0.13,6674.000000,1
0,0.28,6876.000000,1
30,1.05,7121.000000,0
89,1.74,7295.000000,0
89,1.75,7388.000000,1
140,1.95,7482.000000,1
144,1.96,7580.000000,0
147,1.96,7584.000000,0
149,1.96,7585.000000,0
200,2.30,7745.000000,1
290,2.96,7769.000000,1
294,2.98,7863.000000,0
795,10.02,7940.000000,0
1571,16.46,7962.000000,0
2872,26.36,8032.000000,0
2972,27.08,8127.000000,1
3775,33.25,8130.000000,0
