solving stats,integer optimal solution,8423,0,34.831,4621
0,0.00,0.000000,1
0,0.09,0.000000,1
0,0.10,6722.000000,1
0,0.23,6926.000000,1
0,0.32,7100.000000,1
40,0.97,7664.000000,1
118,1.70,7887.000000,0
167,1.89,7904.000000,0
250,2.58,7975.000000,1
264,2.61,7978.000000,0
265,2.61,7983.000000,0
365,3.25,7984.000000,1
390,3.37,8067.000000,1
540,4.42,8069.000000,1
640,5.09,8181.000000,1
978,7.22,8240.000000,0
1248,11.34,8327.000000,1
1785,15.62,8328.000000,0
1885,16.58,8329.000000,1
2587,21.14,8330.000000,0
3287,25.98,8336.000000,0
3371,26.53,8421.000000,0
3641,28.57,8423.000000,0
