solving stats,integer optimal solution,8346,0,55.2939,6674
0,0.00,0.000000,1
0,0.09,0.000000,1
0,0.10,6808.000000,1
0,0.10,7393.000000,1
0,0.48,7402.000000,1
30,1.22,7509.000000,1
60,1.58,7864.000000,1
68,1.62,7989.000000,0
541,4.66,8075.000000,0
991,7.94,8218.000000,0
994,7.96,8219.000000,0
1418,14.65,8226.000000,0
1988,20.02,8235.000000,0
2088,20.97,8323.000000,1
2443,23.90,8325.000000,0
2543,24.82,8335.000000,1
4000,36.45,8339.000000,0
4112,37.29,8341.000000,0
4212,37.95,8343.000000,1
5340,46.94,8346.000000,0
