solving stats,integer optimal solution,8270,0,92.9579,8790
0,0.00,0.000000,1
0,0.08,0.000000,1
0,0.09,6922.000000,1
0,0.10,7218.000000,1
0,0.36,7222.000000,1
49,1.01,7462.000000,0
140,1.95,7702.000000,1
179,2.18,7703.000000,0
248,2.69,7708.000000,0
450,4.40,7896.000000,1
456,4.41,7995.000000,0
699,8.86,8000.000000,0
700,8.86,8001.000000,0
1189,14.74,8073.000000,0
1284,15.91,8088.000000,0
1285,15.91,8091.000000,0
1385,17.14,8186.000000,1
1825,22.55,8263.000000,0
4211,49.14,8266.000000,0
5608,63.83,8267.000000,0
6252,70.64,8269.000000,0
6712,74.98,8270.000000,0
