solving stats,integer optimal solution,8459,0,30.171,4201
0,0.00,0.000000,1
0,0.08,0.000000,1
0,0.09,6814.000000,1
0,0.09,6891.000000,1
0,0.22,6908.000000,1
0,0.35,7478.000000,1
30,0.92,7678.000000,1
102,1.69,7980.000000,0
130,1.85,8056.000000,1
140,1.87,8068.000000,0
145,1.88,8070.000000,0
270,2.78,8157.000000,1
279,2.80,8178.000000,0
340,3.32,8234.000000,1
341,3.32,8341.000000,0
759,6.31,8438.000000,0
1724,15.34,8444.000000,0
1735,15.37,8445.000000,0
1835,16.00,8448.000000,1
2594,20.70,8459.000000,0
