solving stats,integer optimal solution,8544,0,39.3283,4874
0,0.00,0.000000,1
0,0.14,0.000000,1
0,0.14,7205.000000,1
0,0.15,7504.000000,1
40,1.60,7774.000000,1
69,1.81,8133.000000,0
125,2.63,8147.000000,0
163,2.91,8154.000000,0
187,3.03,8155.000000,0
287,3.71,8252.000000,1
290,3.72,8258.000000,0
350,4.05,8328.000000,0
366,4.14,8344.000000,0
390,4.29,8426.000000,1
451,4.62,8450.000000,0
880,7.56,8485.000000,1
980,8.24,8498.000000,1
980,8.25,8499.000000,1
1260,10.38,8511.000000,1
1263,10.39,8528.000000,0
1264,10.39,8539.000000,0
3876,32.88,8544.000000,0
