solving stats,integer optimal solution,8448,0,29.5459,3534
0,0.00,0.000000,1
0,0.10,0.000000,1
0,0.10,7022.000000,1
0,0.11,7396.000000,1
20,0.97,7493.000000,1
30,1.05,7873.000000,1
117,1.82,7889.000000,0
165,2.05,7891.000000,0
187,2.24,8167.000000,0
250,3.03,8173.000000,0
402,4.44,8244.000000,0
426,4.59,8260.000000,0
427,4.59,8267.000000,0
935,8.58,8346.000000,0
1135,12.88,8349.000000,1
1148,12.94,8353.000000,0
1456,15.88,8358.000000,0
2603,23.85,8446.000000,0
2685,24.47,8447.000000,1
2754,25.02,8448.000000,0
