solving stats,integer optimal solution,8507,0,29.9237,7364
29,0.18,8224.000000,0
30,0.19,8225.000000,0
33,0.19,8227.000000,0
37,0.19,8232.000000,0
49,0.28,8233.000000,0
65,0.37,8331.000000,0
137,0.83,8335.000000,0
197,1.05,8337.000000,0
540,2.52,8410.000000,0
541,2.52,8411.000000,0
714,3.27,8416.000000,0
723,3.28,8424.000000,0
733,3.30,8429.000000,0
738,3.32,8430.000000,0
823,3.62,8435.000000,0
1522,6.62,8439.000000,0
2282,10.04,8500.000000,0
4123,17.81,8501.000000,0
4258,18.43,8506.000000,0
4604,19.93,8507.000000,0
