solving stats,integer optimal solution,8740,0,27.0388,7744
47,0.37,8430.000000,0
177,1.04,8431.000000,0
456,1.73,8438.000000,0
484,1.76,8439.000000,0
488,1.77,8440.000000,0
498,1.78,8443.000000,0
508,1.79,8444.000000,0
530,1.84,8447.000000,0
790,2.48,8522.000000,0
1013,3.18,8529.000000,0
1056,3.33,8530.000000,0
1152,3.69,8538.000000,0
1154,3.69,8540.000000,0
3395,11.81,8724.000000,0
4150,15.01,8733.000000,0
4624,16.89,8734.000000,0
6658,23.95,8736.000000,0
7386,25.97,8739.000000,0
7689,26.92,8740.000000,0
