solving stats,integer optimal solution,8596,0,33.1638,7705
39,0.28,7846.000000,0
43,0.31,7847.000000,0
46,0.34,7943.000000,0
67,0.48,8124.000000,0
80,0.52,8135.000000,0
289,1.47,8208.000000,0
291,1.48,8209.000000,0
298,1.49,8210.000000,0
303,1.49,8214.000000,0
387,1.87,8228.000000,0
390,1.88,8229.000000,0
438,2.06,8242.000000,0
439,2.06,8243.000000,0
569,2.62,8318.000000,0
575,2.63,8324.000000,0
587,2.67,8329.000000,0
925,4.15,8343.000000,0
928,4.16,8346.000000,0
1919,8.81,8415.000000,0
1921,8.82,8418.000000,0
1930,8.85,8435.000000,0
2839,13.11,8436.000000,0
2970,13.73,8438.000000,0
3175,14.86,8524.000000,0
4776,22.31,8526.000000,0
4827,22.53,8594.000000,0
4828,22.53,8596.000000,0
