solving stats,integer optimal solution,8336,0,159,45822
32,0.27,7931.000000,0
51,0.39,7938.000000,0
111,0.73,8028.000000,0
212,1.20,8129.000000,0
1040,4.51,8130.000000,0
1413,5.80,8134.000000,0
1442,5.92,8143.000000,0
1557,6.23,8145.000000,0
5769,21.82,8207.000000,0
6606,25.13,8227.000000,0
7264,27.54,8233.000000,0
8673,32.97,8236.000000,0
8674,32.97,8238.000000,0
9885,37.67,8240.000000,0
11315,43.10,8243.000000,0
12470,47.36,8248.000000,0
20643,77.05,8250.000000,0
25268,93.56,8304.000000,0
25851,95.68,8325.000000,0
26562,98.22,8329.000000,0
38798,139.10,8335.000000,0
40836,145.27,8336.000000,0
