solving stats,integer optimal solution,8532,0,36.9171,9542
28,0.18,8054.000000,0
32,0.19,8057.000000,0
39,0.20,8059.000000,0
67,0.27,8139.000000,0
69,0.27,8144.000000,0
82,0.29,8145.000000,0
84,0.29,8146.000000,0
116,0.34,8154.000000,0
222,0.64,8156.000000,0
234,0.65,8159.000000,0
239,0.66,8163.000000,0
286,0.77,8168.000000,0
289,0.77,8257.000000,0
302,0.79,8259.000000,0
307,0.79,8260.000000,0
316,0.80,8261.000000,0
367,1.00,8263.000000,0
502,1.47,8354.000000,0
521,1.53,8357.000000,0
595,1.89,8444.000000,0
650,2.20,8451.000000,0
1079,3.99,8532.000000,0
