solving stats,integer optimal solution,8365,0,56.509,14341
36,0.25,7870.000000,0
37,0.25,7872.000000,0
58,0.31,7966.000000,0
59,0.31,7967.000000,0
63,0.33,7968.000000,0
78,0.35,7970.000000,0
89,0.37,7971.000000,0
99,0.39,8061.000000,0
147,0.59,8067.000000,0
150,0.60,8069.000000,0
153,0.60,8070.000000,0
186,0.76,8076.000000,0
210,0.82,8078.000000,0
249,0.90,8149.000000,0
254,0.91,8150.000000,0
269,0.94,8153.000000,0
297,1.00,8162.000000,0
427,1.25,8164.000000,0
473,1.30,8165.000000,0
493,1.32,8172.000000,0
708,2.12,8242.000000,0
944,3.30,8244.000000,0
1074,3.99,8276.000000,0
3807,15.94,8357.000000,0
4528,18.97,8364.000000,0
5211,22.16,8365.000000,0
