solving stats,integer optimal solution,8424,0,136.707,36982
82,0.60,7939.000000,0
96,0.67,8022.000000,0
111,0.77,8106.000000,0
113,0.77,8110.000000,0
143,0.97,8116.000000,0
166,1.05,8139.000000,0
212,1.24,8212.000000,0
297,1.79,8235.000000,0
833,4.68,8315.000000,0
834,4.68,8316.000000,0
4237,22.00,8323.000000,0
5224,26.50,8330.000000,0
6305,31.30,8401.000000,0
14116,63.13,8403.000000,0
15748,69.37,8407.000000,0
17507,76.02,8415.000000,0
26614,106.66,8417.000000,0
28281,112.08,8418.000000,0
31044,120.72,8420.000000,0
33896,129.23,8421.000000,0
33924,129.28,8424.000000,0
