solving stats,time limit exceeded,8034,0.0286283,600.002,152471
86,0.47,6953.000000,0
87,0.47,6954.000000,0
159,0.80,6959.000000,0
383,1.53,7032.000000,0
573,2.05,7216.000000,0
987,3.07,7310.000000,0
1430,4.25,7408.000000,0
2195,6.55,7484.000000,0
2196,6.55,7493.000000,0
2302,7.00,7556.000000,0
2815,8.64,7643.000000,0
3157,9.74,7740.000000,0
4074,12.85,7767.000000,0
11251,39.22,7769.000000,0
11252,39.22,7771.000000,0
14457,51.32,7774.000000,0
19125,69.40,7848.000000,0
21199,77.29,7929.000000,0
35104,131.35,7942.000000,0
44312,167.45,7956.000000,0
67755,258.92,8010.000000,0
77382,297.51,8012.000000,0
78336,301.09,8013.000000,0
79933,307.12,8017.000000,0
81367,312.62,8019.000000,0
82977,318.84,8020.000000,0
83164,319.58,8021.000000,0
83165,319.58,8022.000000,0
89163,343.14,8025.000000,0
92288,354.61,8028.000000,0
92289,354.61,8031.000000,0
39700,479.17,8034.000000,0
