solving stats,integer optimal solution,8619,0,67.0877,18688
80,0.48,8063.000000,0
81,0.48,8064.000000,0
145,0.85,8144.000000,0
146,0.86,8150.000000,0
262,1.16,8278.000000,0
3209,11.46,8317.000000,0
3210,11.46,8318.000000,0
3373,12.01,8336.000000,0
3728,13.35,8347.000000,0
4196,15.20,8425.000000,0
7758,28.93,8435.000000,0
8074,30.06,8446.000000,0
8076,30.06,8447.000000,0
11549,42.74,8523.000000,0
12288,45.72,8526.000000,0
12289,45.72,8532.000000,0
13784,51.72,8535.000000,0
15624,58.70,8536.000000,0
16502,61.87,8538.000000,0
17844,65.71,8619.000000,0
